GEOID,COUNTY,POP_TOT,MALE_POP,FEMALE_POP,GDP,DEGREE_TOT,BACHELOR,MASTER,PROFFE,DOCTOR,TOT_NO_INS,MALE_INS,FEMALE_INS,BOTH_INS,TOT_POV,MALE_POV,FEMALE_POV,TOT_COMM,OTHER_COMM,preciMax,maxTemp,PER_PROF,PER_POV,POP_GRAD,PER_NO_INS,PER_COMM,PER_MALE
32003,"Clark County, Nevada",2112436,1056002,1056434,27719,1428870,222051,77575,22082,11045,2088806,163634,143800,307434,304449,141523,162926,968735,13750,2.18,101.1,5.240490126091394,14.412223612928392,110702,98.88138622897924,45.85866743418499,0.4998977483814894
32005,"Douglas County, Nevada",47632,24047,23585,35727,36100,6139,2641,760,269,47330,2799,2306,5105,4647,2219,2428,20356,76,10.61,87.2,7.704904266039637,9.756046355391334,3670,99.36597245549211,42.73597581457843,0.5048496808867988
32007,"Elko County, Nevada",52377,27185,25192,32498,33076,3848,1677,247,66,51729,2547,2905,5452,5931,2825,3106,26249,150,3.31,88.5,3.7993775893999273,11.323672604387422,1990,98.76281573973309,50.11550871565763,0.5190255264715429
32009,"Esmeralda County, Nevada",1102,485,617,23755,818,110,13,7,7,1097,94,128,222,75,22,53,445,0,2.07,94.4,2.4500907441016335,6.805807622504537,27,99.54627949183303,40.381125226860256,0.4401088929219601
32011,"Eureka County, Nevada",1728,849,879,35606,1265,135,27,0,9,1723,144,91,235,173,89,84,904,0,2.59,90.2,2.0833333333333335,10.011574074074074,36,99.71064814814815,52.31481481481482,0.4913194444444444
32013,"Humboldt County, Nevada",17088,8879,8209,29215,10965,1009,420,207,34,16871,1221,1476,2697,1535,659,876,8338,82,3.48,92.3,3.8682116104868913,8.982911985018726,661,98.73010299625469,48.79447565543071,0.5196044007490637
32015,"Lander County, Nevada",5887,3276,2611,30256,3897,275,178,64,0,5845,263,294,557,769,402,367,2667,24,2.35,91.1,4.110752505520638,13.06268048241889,242,99.28656361474435,45.30321046373365,0.5564803804994055
32017,"Lincoln County, Nevada",5203,2780,2423,27218,3643,510,271,0,11,4696,261,229,490,568,274,294,1759,0,2.38,93.9,5.419950028829521,10.916778781472228,282,90.25562175667883,33.80741879684797,0.5343071305016337
32019,"Lyon County, Nevada",52303,26400,25903,25063,37297,3580,1579,160,152,52010,3265,2769,6034,7148,3459,3689,20682,138,4.88,93.2,3.6154713878745004,13.666520084889967,1891,99.43980268818233,39.542664856700384,0.5047511615012523
32021,"Mineral County, Nevada",4471,2165,2306,22791,3290,303,145,0,13,4399,327,348,675,894,339,555,1664,7,3.25,92.4,3.5338850369044956,19.995526727801387,158,98.38962200849922,37.217624692462536,0.4842317154998882
32023,"Nye County, Nevada",43296,21789,21507,23740,33362,2766,838,161,61,42853,3143,2315,5458,7388,3470,3918,14319,140,2,93,2.4482631189948263,17.063932002956392,1060,98.97681079083519,33.07233924611973,0.5032566518847007
32027,"Pershing County, Nevada",6661,4337,2324,19201,5137,381,265,47,10,4714,397,381,778,709,269,440,2115,15,3.17,95,4.834108992643747,10.644047440324275,322,70.77015463143672,31.75198919081219,0.6511034379222339
32029,"Storey County, Nevada",3891,1894,1997,36388,3228,531,115,37,56,3860,241,99,340,300,177,123,1775,0,7.61,89.9,5.345669493703418,7.710100231303007,208,99.20328964276536,45.618093035209455,0.4867643279362632
32031,"Washoe County, Nevada",445551,224212,221339,31879,305049,57226,22486,6263,4905,442940,28742,23525,52267,58642,27916,30726,215877,1968,5.3,90.4,7.5533440616225755,13.161680705463572,33654,99.41398403325321,48.451692398849964,0.5032240978024962
32033,"White Pine County, Nevada",9858,5820,4038,25350,7022,693,289,12,30,8381,479,457,936,1092,591,501,3476,26,2.18,87.6,3.35767904240211,11.077297626293365,331,85.01724487725706,35.26070196794482,0.5903834449178332
32510,"Carson City, Nevada",54219,27794,26425,28044,38664,5006,2195,707,432,52287,3321,2753,6074,7698,3584,4114,23925,122,8.82,88.9,6.149135911765248,14.197974879654733,3334,96.4366734908427,44.12659768715764,0.51262472564968
33001,"Belknap County, New Hampshire",60383,29705,30678,33849,44469,8666,3883,1093,351,59629,2844,2578,5422,5421,2563,2858,30185,504,8.33,79.1,8.822019442558336,8.977692396866669,5327,98.75130417501614,49.9892353808191,0.49194309656691454
33003,"Carroll County, New Hampshire",47524,23734,23790,35646,36574,7979,3383,706,375,47059,3094,2001,5095,4313,1930,2383,22572,208,9.17,77.8,9.393148724854811,9.075414527396683,4464,99.02154700782762,47.49600202003198,0.4994108240047134
33005,"Cheshire County, New Hampshire",76109,37199,38910,32072,52603,10363,4960,975,841,75355,3880,2552,6432,7297,3072,4225,39383,298,8.56,79.4,8.90302066772655,9.587565202538464,6776,99.00931558685569,51.74552286851752,0.4887595422354781
33007,"Coos County, New Hampshire",32119,16923,15196,25895,24528,3033,1101,221,122,30072,1635,1275,2910,3989,1915,2074,14338,185,7.33,74.4,4.495781313241384,12.419440206731219,1444,93.62682524362526,44.640244092281826,0.526884398642548
33009,"Grafton County, New Hampshire",89280,43952,45328,35255,62303,12183,7339,2418,2557,88326,4356,3853,8209,8993,4134,4859,44369,939,8.45,76.3,13.792562724014337,10.072804659498209,12314,98.93145161290323,49.6964605734767,0.4922939068100358
33011,"Hillsborough County, New Hampshire",406371,201775,204596,37622,283506,66236,29377,4587,3371,402033,16558,12780,29338,34076,15138,18938,215197,1160,8.42,80,9.187417409214733,8.385440890221005,37335,98.93250256538975,52.95579655044282,0.49652903381392866
33013,"Merrimack County, New Hampshire",147958,72864,75094,34475,104448,22026,11016,2442,1238,144508,5629,4521,10150,10899,4681,6218,76400,605,7.82,79.4,9.932548425904649,7.366279619892132,14696,97.66825720812663,51.63627515916679,0.49246407764365563
33015,"Rockingham County, New Hampshire",302479,149778,152701,43474,217737,55341,26092,4165,2762,300188,9145,8002,17147,14402,6180,8222,167263,1054,5.78,79.8,10.916129714790118,4.761322273612383,33019,99.2425920477124,55.29739254625941,0.49516825961471705
33017,"Strafford County, New Hampshire",126552,61938,64614,32540,81763,18165,8487,1069,1453,125124,5123,4756,9879,11127,4874,6253,65642,773,5.73,79.2,8.69919084645047,8.792433150009483,11009,98.87161008913333,51.8695872052595,0.489427271003224
33019,"Sullivan County, New Hampshire",43073,21263,21810,31301,31540,5232,2253,397,300,42581,1895,1543,3438,3953,1799,2154,21150,188,6.74,77.8,6.848838019176746,9.177442945696841,2950,98.8577531168017,49.102686137487524,0.49365031458222086
34001,"Atlantic County, New Jersey",272926,132171,140755,29941,187294,33494,11366,3397,1525,270265,16417,13551,29968,40750,18226,22524,125165,2750,8.48,85.8,5.96791804371881,14.930787099799947,16288,99.02501044239098,45.86041637660025,0.4842741255871555
34003,"Bergen County, New Jersey",937920,454204,483716,46601,659670,196349,84431,23606,11534,931733,44966,40837,85803,66918,28633,38285,463417,4841,5.92,84.7,12.748528659160696,7.1347236438075745,119571,99.34034885704537,49.40901142954623,0.4842673149095872
34005,"Burlington County, New Jersey",449192,220995,228197,39528,313495,74439,30007,6793,4056,434992,12770,9803,22573,28066,12265,15801,222712,1342,7.46,86.6,9.095442483392402,6.248107713405403,40856,96.83876827726229,49.58058024185649,0.49198338349747994
34007,"Camden County, New Jersey",510996,246942,264054,32931,348322,68485,27384,8424,4007,505446,25056,19093,44149,65858,27934,37924,242617,2116,6.9,86.9,7.791646118560615,12.888163508129223,39815,98.913885822981,47.47923662807537,0.4832562290115774
34009,"Cape May County, New Jersey",94549,46158,48391,36256,69911,14444,5617,1331,495,92434,3437,2773,6210,9796,4361,5435,41958,353,8.75,85.2,7.872108642079768,10.360765317454442,7443,97.76306465430623,44.376989709039755,0.4881913082105575
34011,"Cumberland County, New Jersey",154952,79550,75402,23012,104613,10464,3456,790,303,143496,9833,7565,17398,26781,12163,14618,61398,935,8.59,86,2.9357478444937786,17.2834168000413,4549,92.60674273323352,39.62388352522071,0.513384790128556
34013,"Essex County, New Jersey",800401,384515,415886,35133,534516,109961,49138,15037,7782,788754,58282,50058,108340,130583,56435,74148,364016,2871,6.08,84.9,8.990118703000121,16.314697257999427,71957,98.54485439173614,45.479203549220955,0.4804029480223038
34015,"Gloucester County, New Jersey",291372,141589,149783,36205,198621,40959,15127,3238,2232,290110,9255,7247,16502,22815,9729,13086,143008,1022,6.31,86.9,7.068970251087956,7.830196449899098,20597,99.56687670743929,49.0809000178466,0.4859389371662342
34017,"Hudson County, New Jersey",679756,337345,342411,35910,481845,118853,53139,11134,6341,675541,60525,49134,109659,115254,51509,63745,347223,3858,6.45,85.2,10.388139273504022,16.955201572328896,70614,99.37992456116606,51.08053478012699,0.4962736629025709
34019,"Hunterdon County, New Jersey",125717,62901,62816,54200,88545,26800,13069,2791,2261,121490,2444,1795,4239,5403,2418,2985,64755,219,6.24,84,14.414120604214228,4.2977481168020235,18121,96.63768623177454,51.50854697455396,0.5003380608827764
34021,"Mercer County, New Jersey",373362,182693,190669,40064,250034,53953,33742,6521,9509,367599,19982,14738,34720,40450,17935,22515,177472,1500,5.96,86.2,13.330762102195724,10.833989532946577,49772,98.45645780770406,47.53349296393313,0.48931867731584894
34023,"Middlesex County, New Jersey",837288,412127,425161,36558,572917,142318,75205,12916,10245,828230,39916,33904,73820,69297,30225,39072,401409,6004,7.1,86,11.748167894440146,8.27636368847995,98366,98.91817391387431,47.9415684925617,0.4922165372010587
34025,"Monmouth County, New Jersey",627551,305192,322359,46736,436169,115874,55385,13595,7040,623613,25519,20913,46432,47055,20692,26363,308262,2058,7.84,85.4,12.113756491504276,7.498195365794971,76020,99.37248128040589,49.12142598768865,0.4863222271974708
34027,"Morris County, New Jersey",498847,244480,254367,53491,347344,106554,55614,13280,7231,494902,15941,13527,29468,22800,9981,12819,257135,1176,6.22,82.6,15.2601899981357,4.570539664466259,76125,99.20917636068775,51.545864764146124,0.4900901478810136
34029,"Ocean County, New Jersey",589699,283959,305740,33312,406087,76806,30529,5360,2584,584418,23151,19577,42728,63181,28695,34486,247187,2126,7.42,85.4,6.524175893125137,10.714110079888215,38473,99.10445837622244,41.917486717800095,0.4815321036664468
34031,"Passaic County, New Jersey",510563,248308,262255,29393,336045,60664,22536,5010,2557,506947,38948,31355,70303,85639,37914,47725,234222,3365,6.15,82.6,5.896040253602396,16.7734442174619,30103,99.29176223110566,45.87523968638542,0.48634154844749816
34033,"Salem County, New Jersey",63776,31105,32671,31681,44330,6440,2356,249,273,62626,2581,1985,4566,8860,3969,4891,28920,378,7.44,86.6,4.512669342699448,13.892373306573006,2878,98.19681384846965,45.34621174109383,0.48772265429001505
34035,"Somerset County, New Jersey",333316,162775,170541,51923,230407,66537,39338,8461,8051,330448,11215,9915,21130,15745,7466,8279,171277,848,6.61,85.4,16.755871305307878,4.7237456347730085,55850,99.13955525687335,51.385772060147126,0.4883503942204995
34037,"Sussex County, New Jersey",143570,71475,72095,41272,101164,23533,8735,1546,937,142397,5179,3918,9097,7573,3620,3953,73850,316,6.58,81.4,7.813610085672495,5.274778853520931,11218,99.18297694504423,51.43832276938079,0.49784077453507
34039,"Union County, New Jersey",557320,271607,285713,38163,377040,77535,36110,9438,5366,552755,38652,32962,71614,56826,23991,32835,271283,12674,6.54,85.5,9.13550563410608,10.196296562118711,50914,99.18090145697265,48.67634393167301,0.4873447929376301
34041,"Warren County, New Jersey",107088,52230,54858,37001,75330,15509,6686,1162,487,106181,4127,3429,7556,8602,3945,4657,53587,244,6.75,82.4,7.783318392350217,8.032646048109966,8335,99.15303301957269,50.0401538921261,0.4877297176154191
35001,"Bernalillo County, New Mexico",674855,330743,344112,28340,458214,84115,47618,10657,10803,667841,38845,33508,72353,119697,54584,65113,311619,2537,2.95,91.2,10.23597661719925,17.73669899459884,69078,98.96066562446748,46.175697001578115,0.4900949092768076
35003,"Catron County, New Mexico",3547,1861,1686,22487,2958,507,226,0,31,3539,244,216,460,761,227,534,885,33,2.8,85,7.245559627854525,21.454750493374682,257,99.77445728784889,24.950662531716944,0.524668734141528
35005,"Chaves County, New Mexico",65454,32536,32918,21177,41186,5149,2067,304,299,64465,4847,3852,8699,13488,6127,7361,26227,186,3.37,95.1,4.0792006600055,20.60683839031992,2670,98.48901518623767,40.06936168912519,0.49708192012711216
35006,"Cibola County, New Mexico",27049,13678,13371,17768,17996,1548,494,162,23,25336,2073,1654,3727,7201,3287,3914,9349,538,1.84,87.5,2.5102591593034864,26.62205626825391,679,93.66704868941551,34.56320011830382,0.505674886317424
35007,"Colfax County, New Mexico",12522,6317,6205,21785,9223,1194,532,34,129,12012,630,527,1157,2820,1348,1472,4634,6,4.97,82.8,5.55023159239738,22.520364159080017,695,95.92716818399617,37.00686791247404,0.504472129052867
35009,"Curry County, New Mexico",50283,26139,24144,22628,30517,3952,1800,225,96,47717,3945,2791,6736,11064,4875,6189,22260,411,7.6,92.2,4.2181254101783905,22.00346041405644,2121,94.89688363860549,44.269434997911816,0.5198377185132153
35011,"De Baca County, New Mexico",2016,926,1090,24571,1371,78,64,0,0,1989,169,12,181,452,68,384,675,24,3.74,94,3.1746031746031744,22.42063492063492,64,98.66071428571429,33.482142857142854,0.4593253968253968
35013,"Doña Ana County, New Mexico",213849,105094,108755,21050,128109,20740,10310,1942,2172,210417,14377,13618,27995,58114,27115,30999,88718,519,3.31,96.8,6.744946200356326,27.175249825811672,14424,98.3951292734593,41.486282376817286,0.49144022183877406
35015,"Eddy County, New Mexico",56793,28792,28001,28419,36678,3602,2006,152,180,56148,3284,3296,6580,8164,3651,4513,26188,116,3.86,95.8,4.116704523444791,14.375011004877361,2338,98.86429665627806,46.11131653548853,0.50696388639445
35017,"Grant County, New Mexico",28382,13940,14442,23898,20168,3044,1716,239,446,27951,784,527,1311,6101,2651,3450,10465,48,3.4,91,8.459587062222536,21.496018603340143,2401,98.4814318934536,36.87196110210697,0.49115636671129587
35019,"Guadalupe County, New Mexico",4426,2645,1781,18086,3418,262,163,22,0,3783,84,124,208,492,212,280,1354,2,3.95,91.7,4.1798463624039766,11.116131947582467,185,85.47220967013105,30.591956619972887,0.5976050610031631
35021,"Harding County, New Mexico",546,291,255,30782,437,88,11,0,6,544,26,27,53,108,39,69,198,0,5.66,92.3,3.1135531135531136,19.78021978021978,17,99.633699633699635,36.26373626373626,0.532967032967033
35023,"Hidalgo County, New Mexico",4446,2179,2267,18338,3115,294,147,4,3,4351,213,242,455,1133,461,672,1627,14,3.41,96.8,3.46378767431399,25.483580746738642,154,97.86324786324786,36.59469185784975,0.49010346378767433
35025,"Lea County, New Mexico",69505,35804,33701,24507,41617,3292,1807,202,163,67623,5426,5325,10751,10794,4681,6113,28393,214,3.83,94.5,3.1249550392058127,15.529817998705129,2172,97.2922811308539,40.8502985396734,0.5151284080281994
35027,"Lincoln County, New Mexico",19497,9399,10098,26820,14662,2907,1050,171,217,19346,1126,1111,2237,2987,1196,1791,6979,127,3.21,89.7,7.375493665692158,15.320305688054573,1438,99.22552187516028,35.79525055136688,0.4820741652561933
35028,"Los Alamos County, New Mexico",18031,9135,8896,52125,12704,3196,2532,192,2395,17947,490,286,776,920,386,534,9040,37,3.99,82.8,28.389995008596305,5.102323775719594,5119,99.53413565526039,50.13587710054905,0.5066274749043315
35029,"Luna County, New Mexico",24319,12057,12262,16622,15549,1342,738,47,71,23948,1937,1523,3460,7611,3292,4319,7739,117,2.96,97.8,3.5198815740778815,31.296517126526584,856,98.47444385048728,31.822854558164398,0.4957851885357128
35031,"McKinley County, New Mexico",72849,35209,37640,14077,43373,2572,1587,299,239,72505,9828,7593,17421,27086,13216,13870,22811,332,2.08,88,2.9169926834959985,37.18101827066947,2125,99.52779036088347,31.312715342695164,0.4833148018504029
35033,"Mora County, New Mexico",4605,2286,2319,16019,3044,210,82,0,95,4605,291,224,515,933,433,500,1245,0,5.49,83,3.8436482084690553,20.26058631921824,177,100,27.035830618892508,0.49641693811074916
35035,"Otero County, New Mexico",65130,33478,31652,21876,42409,4319,2757,421,269,59882,3747,3382,7129,13183,6183,7000,25718,105,3.43,91.5,5.292491939198526,20.24105634884078,3447,91.94226930753877,39.48717948717949,0.514018117610932
35037,"Quay County, New Mexico",8447,4057,4390,18220,5761,485,372,9,21,8404,380,141,521,1805,852,953,2985,5,6.33,94.5,4.759086066058956,21.36853320705576,402,99.49094353024742,35.337989818870604,0.4802888599502782
35039,"Rio Arriba County, New Mexico",39455,19338,20117,19602,26604,3186,1426,161,138,39215,3093,2307,5400,10338,4835,5503,13649,147,3.27,82.3,4.372069446204537,26.20200228107971,1725,99.3917120770498,34.59384108478013,0.49012799391712075
35041,"Roosevelt County, New Mexico",19313,9665,9648,18954,11004,1488,905,57,244,18717,1372,1262,2634,4974,2191,2783,7809,219,6.77,93,6.244498524310051,25.754673018174287,1206,96.91399575415524,40.43390462382851,0.500440118055196
35043,"Sandoval County, New Mexico",138815,67939,70876,27406,93967,16453,8717,1537,1542,137964,7926,6921,14847,20258,9304,10954,58457,548,3.01,88.4,8.497640744876275,14.593523754637467,11796,99.38695385945323,42.111443287829125,0.4894211720635378
35045,"San Juan County, New Mexico",128221,63529,64692,22665,81304,6752,3923,712,446,126898,12012,9424,21436,26248,12295,13953,50603,378,1.93,91.2,3.9626894190499216,20.47090570187411,5081,98.968187738358,39.465454176772916,0.49546486145015245
35047,"San Miguel County, New Mexico",28203,14114,14089,18012,19478,1979,1413,136,285,27631,1886,1431,3317,8267,3850,4417,9161,12,5.71,88.8,6.502854306279474,29.312484487465873,1834,97.97184696663476,32.48236003262064,0.5004432152607878
35049,"Santa Fe County, New Mexico",147514,71878,75636,35801,108259,22812,14433,4081,3528,145821,10414,8997,19411,20817,9403,11414,68945,433,3.27,86.4,14.942310560353594,14.11188090621907,22042,98.85231232289817,46.7379367382079,0.4872622259582141
35051,"Sierra County, New Mexico",11254,5513,5741,22749,8689,1121,462,36,50,11005,429,405,834,2322,1263,1059,3675,6,2.65,93,4.869379776079616,20.632663941709616,548,97.78745334992003,32.655055980095966,0.48987026834903147
35053,"Socorro County, New Mexico",17098,9066,8032,17017,10962,1309,592,75,164,17002,1284,836,2120,4411,2101,2310,5791,138,2.03,91.1,4.860217569306352,25.798338987016024,831,99.4385308223184,33.869458416189026,0.5302374546730612
35055,"Taos County, New Mexico",32809,16054,16755,23229,24305,3897,2035,393,411,32624,2088,1781,3869,6939,3230,3709,13344,192,3.53,77.7,8.653113474961138,21.14968453777927,2839,99.43613033009235,40.67176689323052,0.4893169557133713
35057,"Torrance County, New Mexico",15534,8126,7408,19129,10996,1299,512,75,59,14921,833,487,1320,4031,1765,2266,5267,22,2.81,87.9,4.158619801725248,25.949530063087423,646,96.05381743272821,33.90627011716235,0.5231105961117548
35059,"Union County, New Mexico",4216,2285,1931,23180,2989,296,162,13,5,3601,301,227,528,508,167,341,1525,16,4.35,88.9,4.269449715370019,12.049335863377609,180,85.41271347248576,36.17172675521822,0.5419829222011385
35061,"Valencia County, New Mexico",75845,38013,37832,20572,50564,5302,2405,243,309,74349,4524,3197,7721,16266,7331,8935,28158,506,2.76,94,3.898740853055574,21.446370887995254,2957,98.02755620014503,37.12571692267124,0.5011932230206342
36001,"Albany County, New York",308580,149287,159293,35278,204833,43162,28417,6459,5019,304767,9044,5413,14457,36325,16590,19735,156025,1104,6,79.8,12.92857605807246,11.771663750081016,39895,98.76433987944779,50.5622529003824,0.48378702443450644
36003,"Allegany County, New York",47400,24013,23387,22377,30331,3012,2283,272,436,46918,2076,1732,3808,6992,3292,3700,19699,165,5.96,78.4,6.310126582278481,14.751054852320674,2991,98.9831223628692,41.55907172995781,0.5066033755274262
36005,"Bronx County, New York",1455846,685636,770210,19721,927374,115670,47967,9418,6494,1434422,93355,65604,158959,422197,179686,242511,576863,3240,6.14,84.8,4.387758045837265,29.00011402304914,63879,98.5284157802405,39.623902528152016,0.47095365856004
36007,"Broome County, New York",196124,96409,99715,26790,129802,20371,12032,2108,1897,193241,5822,3732,9554,31795,14476,17319,85433,420,6.77,78.7,8.17696967224817,16.211682405009075,16037,98.53001162529829,43.5607064918113,0.4915716587465073
36009,"Cattaraugus County, New York",78175,38739,39436,23984,53201,5702,3701,379,286,77388,3182,2640,5822,12777,5951,6826,32991,227,5.91,78.3,5.584905660377358,16.344099776143267,4366,98.99328429804925,42.20147105852254,0.49554205308602495
36011,"Cayuga County, New York",78319,40132,38187,27957,55476,7518,3949,610,376,74877,2975,1886,4861,8599,3854,4745,36108,341,6.62,77.9,6.3011529769276935,10.9794558153194,4935,95.60515328336675,46.10375515519861,0.5124171656941483
36013,"Chautauqua County, New York",130846,64652,66194,23962,90242,10576,6929,1005,636,128249,4930,3517,8447,23101,10828,12273,54751,258,5.89,78.2,6.549684361768797,17.65510600247619,8570,98.01522400379072,41.84384696513459,0.4941075768460633
36015,"Chemung County, New York",86883,43018,43865,27209,60124,8149,5532,889,540,83346,2246,2336,4582,12934,5461,7473,37086,139,5.5,80,8.011924081811172,14.886686693599438,6961,95.92900797624391,42.684990159179584,0.495125628719082
36017,"Chenango County, New York",48763,24382,24381,25233,34561,3571,2464,220,190,48177,1472,1060,2532,6973,3116,3857,21282,118,6.48,78,5.8938129319360995,14.299776469864446,2874,98.79826917950085,43.64374628304247,0.5000102536759429
36019,"Clinton County, New York",81224,41648,39576,25833,55125,6200,4466,767,621,76759,2480,1257,3737,11518,5236,6282,35037,600,5.74,76,7.207229390327982,14.180537772087067,5854,94.50285629863095,43.1362651433074,0.5127548507830197
36021,"Columbia County, New York",61481,30856,30625,34737,45715,7112,5015,1093,555,59819,1722,1380,3102,6806,3121,3685,29141,182,6.47,80.9,10.837494510499178,11.070086693450008,6663,97.29672581773231,47.398383240350675,0.5018786291699875
36023,"Cortland County, New York",48334,23443,24891,26271,30199,4460,2603,351,443,47867,1424,850,2274,6573,2375,4198,23537,96,6.48,77,7.028178921670046,13.599122770720404,3397,99.03380643025613,48.69656970248686,0.4850208962634998
36025,"Delaware County, New York",45950,23118,22832,26016,32972,3997,2664,216,255,45478,1573,1675,3248,7187,3171,4016,19439,234,6.18,77,6.822633297062024,15.640914036996735,3135,98.9727965179543,42.30467899891186,0.5031120783460283
36027,"Dutchess County, New York",295685,146993,148692,36704,204168,38896,24491,3774,3481,287723,9369,6645,16014,25353,11548,13805,141426,594,5.32,81.8,10.736425588041328,8.574327409236181,31746,97.30726956051203,47.82995417420566,0.4971270101628422
36029,"Erie County, New York",923995,447024,476971,31083,642871,117778,69843,14347,9388,912268,23841,15383,39224,133648,58513,75135,438166,2341,6.46,79.2,10.127543980216343,14.464147533265873,93578,98.73083728808056,47.42081937672823,0.48379482572957644
36031,"Essex County, New York",38233,19936,18297,29008,28866,4186,2779,405,334,35897,1213,655,1868,3170,1485,1685,17087,361,6.45,74.3,9.201475165433003,8.291266706771637,3518,93.890094944158193,44.69175842858264,0.521434362984856
36033,"Franklin County, New York",51054,27928,23126,24294,35862,3240,2633,477,341,46282,1990,1400,3390,8793,4119,4674,19411,293,7.14,75.1,6.759509538919575,17.222940416030085,3451,90.6530340423865,38.020527284835666,0.5470286363458299
36035,"Fulton County, New York",53955,26899,27056,26298,38651,3778,2610,346,96,53200,2286,1524,3810,8461,3819,4642,23653,366,6.74,76.7,5.656565656565657,15.68158650727458,3052,98.60068575664906,43.83838383838384,0.4985450838661848
36037,"Genesee County, New York",58537,29199,29338,27499,41240,5226,2963,413,240,58079,1721,1259,2980,7362,3430,3932,28681,293,5.84,78.9,6.177289577532159,12.576660915318516,3616,99.21758887541213,48.9963612757743,0.4988127167432564
36039,"Greene County, New York",47791,24875,22916,27402,35151,4380,2653,476,234,44874,1376,1189,2565,5550,2407,3143,19650,216,6.51,77.7,7.036889790964826,11.613065221485217,3363,93.89634031512209,41.11652821660982,0.5204954907827833
36041,"Hamilton County, New York",4646,2387,2259,24891,3604,313,373,23,13,4612,336,200,536,446,208,238,1943,95,7.57,73.2,8.803271631510977,9.599655617735687,409,99.26818768833405,41.82092122255704,0.5137752905725355
36043,"Herkimer County, New York",62943,31103,31840,24932,43979,5258,3165,418,267,62282,2552,1564,4116,9201,4282,4919,27893,187,7.36,75.6,6.116645218689926,14.617987703160003,3850,98.94984350920674,44.31469742465405,0.49414549671925395
36045,"Jefferson County, New York",116567,61385,55182,24717,73008,9044,5267,916,426,104191,3875,2778,6653,16189,7322,8867,53830,639,8.88,76.7,5.669700687158458,13.88815016256745,6609,89.38292998876183,46.179450444808566,0.5266070157077046
36047,"Kings County, New York",2635121,1247773,1387348,29928,1789355,380135,186559,43830,18766,2623350,141469,108664,250133,570731,253532,317199,1189790,5804,6.44,84.5,9.455163538979804,21.65862592268059,249155,99.55330324489843,45.15124732412667,0.4735163964007725
36049,"Lewis County, New York",26845,13525,13320,25779,18363,1664,1104,107,111,26485,1196,869,2065,3765,1661,2104,11665,93,7.65,74.6,4.924566958465263,14.024958092754703,1322,98.65896815049358,43.453157012479046,0.5038182156826224
36051,"Livingston County, New York",64373,32269,32104,25882,42717,5614,3500,526,473,61781,1434,1190,2624,8497,3956,4541,28824,305,6.43,79,6.98895499666009,13.199633386668324,4499,95.97346713684308,44.77653674677271,0.5012815932145465
36053,"Madison County, New York",71760,35413,36347,28010,47707,7427,4002,714,761,71200,2076,1447,3523,7397,3453,3944,32943,253,6.35,77.7,7.632385730211817,10.307971014492754,5477,99.21962095875139,45.90719063545151,0.4934921962095875
36055,"Monroe County, New York",748680,361649,387031,31291,510165,105288,62151,11883,9696,741530,20345,13337,33682,107481,47826,59655,358734,2145,6.48,79.3,11.183683282577336,14.356066677352139,83730,99.04498584174814,47.915531335149865,0.4830488326120639
36057,"Montgomery County, New York",49500,24352,25148,25307,34126,3460,1856,375,127,48717,2344,1631,3975,9486,4124,5362,21400,245,6.08,80.1,4.763636363636364,19.163636363636364,2358,98.41818181818182,43.23232323232323,0.491959595959596
36059,"Nassau County, New York",1363069,661718,701351,46839,942504,229392,133182,42287,13242,1353154,44299,34333,78632,78657,34049,44608,669286,3884,5.32,84,13.84456692948046,5.7705809463790905,188711,99.27259735200492,49.10140279032096,0.485461851160873
36061,"New York County, New York",1653877,782142,871735,69529,1259137,397987,230186,92348,43628,1643228,65096,44518,109614,277483,121500,155983,888848,6585,6.42,84.9,22.13961497741368,16.777728936311465,366162,99.35611898587379,53.74329529946907,0.4729142493667909
36063,"Niagara County, New York",212675,103592,109083,28395,150502,20569,12156,1550,1095,210660,5953,4332,10285,28070,12711,15359,99290,817,6.47,79.8,6.9594451628071,13.19854237686611,14801,99.05254496297167,46.68625837545551,0.4870906312448572
36065,"Oneida County, New York",232324,115854,116470,27283,159917,22777,11659,2341,1433,224652,6893,4237,11130,36487,17051,19436,100528,275,7.25,78,6.642878049620358,15.705222017527246,15433,96.6977152597235,43.2706048449579,0.49867426525025393
36067,"Onondaga County, New York",467669,225685,241984,31436,316513,62078,35384,7757,5548,462658,13897,10097,23994,67057,30387,36670,219516,1346,6.75,78.4,10.41099581113993,14.338559964419279,48689,98.92851568096239,46.93832603828776,0.48257421381361604
36069,"Ontario County, New York",109491,53712,55779,33685,76354,14319,8806,1326,1263,108600,3106,2303,5409,10343,4662,5681,53501,217,6.18,78.3,10.407248084317432,9.44643852006101,11395,99.18623448502616,48.863376898557874,0.4905608680165493
36071,"Orange County, New York",378174,189437,188737,32616,240447,41214,23781,3782,2209,369083,12794,8786,21580,45108,19986,25122,174932,1196,5.51,81.9,7.872566596328674,11.927842739056624,29772,97.59608011127153,46.25701396711567,0.5009254999021614
36073,"Orleans County, New York",41584,20662,20922,23929,29704,2874,1572,175,95,38971,1325,1180,2505,6169,2579,3590,17489,268,6.12,79,4.429588303193536,14.835032704886494,1842,93.71633320507888,42.057041169680645,0.4968737976144671
