,FIPS,Next Import Probability
1703,31169,1.944649929244364e-06
1704,31171,1.8509430720260106e-05
1705,31173,1.944649929244364e-06
1706,31175,2.0225970695123374e-06
1707,31177,1.944649929244364e-06
1708,31179,1.944649929244364e-06
1709,31181,1.944649929244364e-06
1710,31183,1.8595863072402853e-05
1711,31185,1.944649929244364e-06
1712,32001,1.944649929244364e-06
1713,32003,0.004060622928552262
1714,32005,1.944649929244364e-06
1715,32007,1.944649929244364e-06
1716,32009,2.725224650181799e-06
1717,32011,2.4446539115924075e-06
1718,32013,1.944649929244364e-06
1719,32015,1.944649929244364e-06
1720,32017,1.944649929244364e-06
1721,32019,1.944649929244364e-06
1722,32021,1.944649929244364e-06
1723,32023,1.944649929244364e-06
1724,32027,1.4222003548289794e-05
1725,32029,1.944649929244364e-06
1726,32031,0.00032950247056198035
1727,32033,1.4222003548289794e-05
1728,32510,1.944649929244364e-06
1729,33001,1.944649929244364e-06
1730,33003,1.944649929244364e-06
1731,33005,1.944649929244364e-06
1732,33007,1.944649929244364e-06
1733,33009,2.5995109437543372e-05
1734,33011,0.003007954399312974
1735,33013,2.540702271474175e-05
1736,33015,0.001049936719465447
1737,33017,2.1699295551937565e-05
1738,33019,1.944649929244364e-06
1739,34001,2.54676114904264e-05
1740,34003,0.005253321136085875
1741,34005,0.001718324188139713
1742,34007,0.0008776048385369013
1743,34009,1.944649929244364e-06
1744,34011,1.944649929244364e-06
1745,34013,0.011252233212407634
1746,34015,8.719986984541503e-05
1747,34017,0.0050787714029435944
1748,34019,5.295505922316986e-05
1749,34021,0.004128823062047024
1750,34023,0.005408233193268693
1751,34025,0.004133945645098239
1752,34027,0.0039058699254899115
1753,34029,0.0007230294968848523
1754,34031,0.00015126164286894666
1755,34033,1.944649929244364e-06
1756,34035,0.003072761598184502
1757,34037,2.446783235861289e-05
1758,34039,0.0026532181212917203
1759,34041,6.707768187017747e-06
1760,35001,0.003156638808428931
1761,35003,1.944649929244364e-06
1762,35005,9.124141681417564e-06
1763,35006,1.944649929244364e-06
1764,35007,1.944649929244364e-06
1765,35009,1.944649929244364e-06
1766,35011,3.232448413144919e-06
1767,35013,3.110186551938404e-05
1768,35015,7.898795333804865e-05
1769,35017,1.944649929244364e-06
1770,35019,1.4222003548289794e-05
1771,35021,1.944649929244364e-06
1772,35023,1.944649929244364e-06
1773,35025,2.411516978587215e-06
1774,35027,1.944649929244364e-06
1775,35028,0.0004076783931089511
1776,35029,2.411516978587215e-06
1777,35031,1.944649929244364e-06
1778,35033,1.944649929244364e-06
1779,35035,1.944649929244364e-06
1780,35037,2.451873692207484e-06
1781,35039,1.944649929244364e-06
1782,35041,2.451873692207484e-06
1783,35043,2.5293078656536e-05
1784,35045,1.944649929244364e-06
1785,35047,1.944649929244364e-06
1786,35049,0.00010499352628822675
1787,35051,1.944649929244364e-06
1788,35053,1.944649929244364e-06
1789,35055,1.944649929244364e-06
1790,35057,1.944649929244364e-06
1791,35059,1.4222003548289794e-05
1792,35061,1.944649929244364e-06
1793,36001,0.0032952483452997946
1794,36003,1.944649929244364e-06
1795,36005,0.04998782097321383
1796,36007,4.673369643016223e-05
1797,36009,1.944649929244364e-06
1798,36011,1.944649929244364e-06
1799,36013,6.3881430151452235e-06
1800,36015,1.944649929244364e-06
1801,36017,1.944649929244364e-06
1802,36019,1.944649929244364e-06
1803,36021,1.944649929244364e-06
1804,36023,1.944649929244364e-06
1805,36025,1.944649929244364e-06
1806,36027,0.00023958912988101053
1807,36029,0.004786418440093502
1808,36031,1.944649929244364e-06
1809,36033,1.944649929244364e-06
1810,36035,1.944649929244364e-06
1811,36037,1.944649929244364e-06
1812,36039,1.944649929244364e-06
1813,36041,1.944649929244364e-06
1814,36043,1.944649929244364e-06
1815,36045,1.944649929244364e-06
1816,36047,0.02831225794566721
1817,36049,1.944649929244364e-06
1818,36051,1.944649929244364e-06
1819,36053,1.944649929244364e-06
1820,36055,0.005846871347458191
1821,36057,1.944649929244364e-06
1822,36059,0.01008458642978471
1823,36061,0.030410302606503778
1824,36063,2.5387975921507834e-05
1825,36065,2.5441976450173074e-05
1826,36067,0.004663773374830822
1827,36069,2.441164212794812e-05
1828,36071,0.00014544972980520913
1829,36073,1.944649929244364e-06
1830,36075,1.944649929244364e-06
1831,36077,1.944649929244364e-06
1832,36079,2.448890534875826e-05
1833,36081,0.01503076581246681
1834,36083,2.5387975921507834e-05
1835,36085,0.003398862975704519
1836,36087,0.000538998064795963
1837,36089,6.3881430151452235e-06
1838,36091,0.000145216447139596
1839,36093,2.5387975921507834e-05
1840,36095,1.944649929244364e-06
1841,36097,1.944649929244364e-06
1842,36099,1.944649929244364e-06
1843,36101,1.944649929244364e-06
1844,36103,0.0059334413224714526
1845,36105,1.944649929244364e-06
1846,36107,1.944649929244364e-06
1847,36109,4.72388217186639e-05
1848,36111,4.673369643016223e-05
1849,36113,1.944649929244364e-06
1850,36115,1.944649929244364e-06
1851,36117,1.944649929244364e-06
1852,36119,0.006468073454722983
1853,36121,1.944649929244364e-06
1854,36123,1.944649929244364e-06
1855,37001,1.944649929244364e-06
1856,37003,1.944649929244364e-06
1857,37005,1.944649929244364e-06
1858,37007,1.944649929244364e-06
1859,37009,1.944649929244364e-06
1860,37011,1.944649929244364e-06
1861,37013,1.944649929244364e-06
1862,37015,1.944649929244364e-06
1863,37017,1.944649929244364e-06
1864,37019,6.3881430151452235e-06
1865,37021,0.00011541677550728237
1866,37023,1.944649929244364e-06
1867,37025,2.5387975921507834e-05
1868,37027,1.944649929244364e-06
1869,37029,1.944649929244364e-06
1870,37031,1.944649929244364e-06
1871,37033,1.944649929244364e-06
1872,37035,1.944649929244364e-06
1873,37037,6.995276531180761e-06
1874,37039,1.944649929244364e-06
1875,37041,1.944649929244364e-06
1876,37043,1.944649929244364e-06
1877,37045,1.944649929244364e-06
1878,37047,1.944649929244364e-06
1879,37049,1.944649929244364e-06
1880,37051,9.250944806190142e-05
1881,37053,1.944649929244364e-06
1882,37055,1.944649929244364e-06
1883,37057,1.944649929244364e-06
1884,37059,1.944649929244364e-06
1885,37061,1.944649929244364e-06
1886,37063,0.0031282886941042245
1887,37065,2.725224650181799e-06
1888,37067,0.0002915210877912379
1889,37069,1.944649929244364e-06
1890,37071,6.3881430151452235e-06
1891,37073,1.944649929244364e-06
1892,37075,1.944649929244364e-06
1893,37077,1.944649929244364e-06
1894,37079,1.944649929244364e-06
1895,37081,0.004647111016735879
1896,37083,1.944649929244364e-06
1897,37085,1.944649929244364e-06
1898,37087,1.944649929244364e-06
1899,37089,6.3881430151452235e-06
1900,37091,1.944649929244364e-06
1901,37093,1.944649929244364e-06
1902,37095,1.944649929244364e-06
1903,37097,6.3881430151452235e-06
1904,37099,1.944649929244364e-06
1905,37101,1.944649929244364e-06
1906,37103,1.944649929244364e-06
1907,37105,1.944649929244364e-06
1908,37107,1.944649929244364e-06
1909,37109,1.944649929244364e-06
1910,37111,1.944649929244364e-06
1911,37113,1.944649929244364e-06
1912,37115,1.944649929244364e-06
1913,37117,2.725224650181799e-06
1914,37119,0.009311973155393647
1915,37121,1.944649929244364e-06
1916,37123,1.944649929244364e-06
1917,37125,6.3881430151452235e-06
1918,37127,1.944649929244364e-06
1919,37129,0.0002479777886479792
1920,37131,1.944649929244364e-06
1921,37133,1.4222003548289794e-05
1922,37135,0.0002399679981232279
1923,37137,1.944649929244364e-06
1924,37139,1.944649929244364e-06
1925,37141,1.944649929244364e-06
1926,37143,1.944649929244364e-06
1927,37145,1.944649929244364e-06
1928,37147,2.8011963281974826e-05
1929,37149,1.944649929244364e-06
1930,37151,1.944649929244364e-06
1931,37153,1.944649929244364e-06
1932,37155,1.944649929244364e-06
1933,37157,1.944649929244364e-06
1934,37159,1.944649929244364e-06
1935,37161,1.944649929244364e-06
1936,37163,1.944649929244364e-06
1937,37165,1.944649929244364e-06
1938,37167,1.944649929244364e-06
1939,37169,1.944649929244364e-06
1940,37171,1.944649929244364e-06
1941,37173,1.944649929244364e-06
1942,37175,1.944649929244364e-06
1943,37177,1.4222003548289794e-05
1944,37179,2.5428095704887115e-05
1945,37181,2.725224650181799e-06
1946,37183,0.0057215735137154215
1947,37185,1.944649929244364e-06
1948,37187,1.944649929244364e-06
1949,37189,1.944649929244364e-06
1950,37191,1.944649929244364e-06
1951,37193,1.944649929244364e-06
1952,37195,1.944649929244364e-06
1953,37197,1.944649929244364e-06
1954,37199,1.944649929244364e-06
1955,38001,5.252525101325108e-06
1956,38003,1.944649929244364e-06
1957,38005,1.944649929244364e-06
1958,38007,2.7432326979838357e-06
1959,38009,1.944649929244364e-06
1960,38011,8.781927606499822e-06
1961,38013,1.944649929244364e-06
1962,38015,6.483047944556276e-06
1963,38017,0.0005532014172691433
1964,38019,1.9672649497719215e-06
1965,38021,1.962285330740279e-06
1966,38023,1.9672649497719215e-06
1967,38025,1.9672649497719215e-06
1968,38027,1.944649929244364e-06
1969,38029,1.944649929244364e-06
1970,38031,2.0225970695123374e-06
1971,38033,2.040367717725044e-06
1972,38035,1.9598418002538403e-05
1973,38037,1.944649929244364e-06
1974,38039,1.944649929244364e-06
1975,38041,1.944649929244364e-06
1976,38043,2.811962349893116e-06
1977,38045,1.944649929244364e-06
1978,38047,2.0227323162291292e-06
1979,38049,1.944649929244364e-06
1980,38051,1.944649929244364e-06
1981,38053,1.9672649497719215e-06
1982,38055,1.944649929244364e-06
1983,38057,1.944649929244364e-06
1984,38059,1.916654818648001e-05
1985,38061,1.9672649497719215e-06
1986,38063,1.944649929244364e-06
1987,38065,1.9672649497719215e-06
1988,38067,1.944649929244364e-06
1989,38069,1.944649929244364e-06
1990,38071,6.034084174413439e-06
1991,38073,1.944649929244364e-06
1992,38075,1.944649929244364e-06
1993,38077,2.0402324710082528e-06
1994,38079,1.944649929244364e-06
1995,38081,2.804156142600669e-06
1996,38083,1.944649929244364e-06
1997,38085,1.944649929244364e-06
1998,38087,1.944649929244364e-06
1999,38089,6.137540222207326e-06
2000,38091,5.2751401218526656e-06
2001,38093,1.944649929244364e-06
2002,38095,1.944649929244364e-06
2003,38097,1.944649929244364e-06
2004,38099,1.944649929244364e-06
2005,38101,1.9418472245847404e-05
2006,38103,1.944649929244364e-06
2007,38105,2.064441300583967e-06
2008,39001,1.944649929244364e-06
2009,39003,1.944649929244364e-06
2010,39005,1.944649929244364e-06
2011,39007,1.944649929244364e-06
2012,39009,1.944649929244364e-06
2013,39011,1.944649929244364e-06
2014,39013,1.944649929244364e-06
2015,39015,1.944649929244364e-06
2016,39017,0.00016947899416614966
2017,39019,1.944649929244364e-06
2018,39021,1.944649929244364e-06
2019,39023,1.944649929244364e-06
2020,39025,2.5387975921507834e-05
2021,39027,1.944649929244364e-06
2022,39029,1.944649929244364e-06
2023,39031,1.944649929244364e-06
2024,39033,1.944649929244364e-06
2025,39035,0.008711796169525745
2026,39037,1.944649929244364e-06
2027,39039,1.944649929244364e-06
2028,39041,0.00011821139039569313
2029,39043,1.944649929244364e-06
2030,39045,6.3881430151452235e-06
2031,39047,1.944649929244364e-06
2032,39049,0.00777839136557105
2033,39051,1.944649929244364e-06
2034,39053,1.944649929244364e-06
2035,39055,6.425286452576078e-06
2036,39057,9.061672548585448e-05
2037,39059,1.944649929244364e-06
2038,39061,0.00838498996483232
2039,39063,1.944649929244364e-06
2040,39065,1.944649929244364e-06
2041,39067,1.944649929244364e-06
2042,39069,1.944649929244364e-06
2043,39071,1.944649929244364e-06
2044,39073,1.944649929244364e-06
2045,39075,1.944649929244364e-06
2046,39077,1.944649929244364e-06
2047,39079,1.944649929244364e-06
2048,39081,1.944649929244364e-06
2049,39083,1.944649929244364e-06
2050,39085,6.193835516375511e-05
2051,39087,1.944649929244364e-06
2052,39089,6.3881430151452235e-06
2053,39091,1.944649929244364e-06
2054,39093,0.00010758583758245128
2055,39095,0.0001983090362829191
2056,39097,1.944649929244364e-06
2057,39099,2.5568608072785405e-05
2058,39101,1.944649929244364e-06
2059,39103,2.540250433841113e-05
2060,39105,1.944649929244364e-06
2061,39107,1.944649929244364e-06
2062,39109,1.944649929244364e-06
2063,39111,1.944649929244364e-06
2064,39113,0.0017669287557190738
2065,39115,1.944649929244364e-06
2066,39117,1.944649929244364e-06
2067,39119,1.944649929244364e-06
2068,39121,1.4222003548289794e-05
2069,39123,1.944649929244364e-06
2070,39125,1.944649929244364e-06
2071,39127,1.944649929244364e-06
2072,39129,1.944649929244364e-06
2073,39131,1.944649929244364e-06
2074,39133,2.503992686033372e-05
2075,39135,1.944649929244364e-06
2076,39137,1.944649929244364e-06
2077,39139,1.944649929244364e-06
2078,39141,1.944649929244364e-06
2079,39143,1.944649929244364e-06
2080,39145,1.944649929244364e-06
2081,39147,1.944649929244364e-06
2082,39149,1.944649929244364e-06
2083,39151,0.0001240027824159129
2084,39153,0.0014722995336393704
2085,39155,6.3881430151452235e-06
2086,39157,1.944649929244364e-06
2087,39159,1.944649929244364e-06
2088,39161,1.944649929244364e-06
2089,39163,1.944649929244364e-06
2090,39165,0.0001103794675819115
2091,39167,1.944649929244364e-06
2092,39169,1.944649929244364e-06
2093,39171,1.944649929244364e-06
2094,39173,2.1661545735173565e-05
2095,39175,1.944649929244364e-06
2096,40001,1.944649929244364e-06
2097,40003,1.4222003548289794e-05
2098,40005,1.944649929244364e-06
2099,40007,1.944649929244364e-06
2100,40009,1.944649929244364e-06
2101,40011,1.4222003548289794e-05
2102,40013,1.944649929244364e-06
2103,40015,1.944649929244364e-06
2104,40017,1.944649929244364e-06
2105,40019,1.944649929244364e-06
2106,40021,1.944649929244364e-06
2107,40023,1.944649929244364e-06
2108,40025,1.944649929244364e-06
2109,40027,8.316451175112713e-05
2110,40029,1.944649929244364e-06
2111,40031,1.944649929244364e-06
2112,40033,4.232793337715116e-06
2113,40035,1.944649929244364e-06
2114,40037,1.944649929244364e-06
2115,40039,1.944649929244364e-06
2116,40041,1.944649929244364e-06
2117,40043,1.944649929244364e-06
2118,40045,1.944649929244364e-06
2119,40047,1.944649929244364e-06
2120,40049,1.944649929244364e-06
2121,40051,1.944649929244364e-06
2122,40053,1.944649929244364e-06
2123,40055,1.4257010542672801e-05
2124,40057,2.411516978587215e-06
2125,40059,1.944649929244364e-06
2126,40061,1.944649929244364e-06
2127,40063,1.944649929244364e-06
2128,40065,2.411516978587215e-06
2129,40067,1.944649929244364e-06
2130,40069,1.944649929244364e-06
2131,40071,1.944649929244364e-06
2132,40073,1.944649929244364e-06
2133,40075,1.944649929244364e-06
2134,40077,1.944649929244364e-06
2135,40079,1.944649929244364e-06
2136,40081,1.944649929244364e-06
2137,40083,1.944649929244364e-06
2138,40085,1.944649929244364e-06
2139,40087,1.944649929244364e-06
2140,40089,1.944649929244364e-06
2141,40091,1.944649929244364e-06
2142,40093,1.944649929244364e-06
2143,40095,1.944649929244364e-06
2144,40097,1.944649929244364e-06
2145,40099,1.944649929244364e-06
2146,40101,1.944649929244364e-06
2147,40103,1.944649929244364e-06
2148,40105,1.944649929244364e-06
2149,40107,1.944649929244364e-06
2150,40109,0.0018393608153762237
2151,40111,1.944649929244364e-06
2152,40113,1.944649929244364e-06
2153,40115,1.944649929244364e-06
2154,40117,1.944649929244364e-06
2155,40119,1.944649929244364e-06
2156,40121,1.944649929244364e-06
2157,40123,1.944649929244364e-06
2158,40125,1.944649929244364e-06
2159,40127,1.944649929244364e-06
2160,40129,1.944649929244364e-06
2161,40131,1.944649929244364e-06
2162,40133,1.944649929244364e-06
2163,40135,1.944649929244364e-06
2164,40137,1.944649929244364e-06
2165,40139,2.0227323162291292e-06
2166,40141,2.411516978587215e-06
2167,40143,0.0003909170891886574
2168,40145,1.944649929244364e-06
2169,40147,1.944649929244364e-06
2170,40149,1.944649929244364e-06
2171,40151,1.944649929244364e-06
2172,40153,1.944649929244364e-06
2173,41001,1.944649929244364e-06
2174,41003,2.7334639612528323e-05
2175,41005,0.00040933996581651367
2176,41007,2.8519230724512903e-06
2177,41009,1.944649929244364e-06
2178,41011,2.8519230724512903e-06
2179,41013,1.944649929244364e-06
2180,41015,0.00021090522643705596
2181,41017,2.5428095704887115e-05
2182,41019,1.944649929244364e-06
2183,41021,1.944649929244364e-06
2184,41023,1.944649929244364e-06
2185,41025,1.944649929244364e-06
2186,41027,1.944649929244364e-06
2187,41029,2.5428095704887115e-05
2188,41031,1.944649929244364e-06
2189,41033,2.8519230724512903e-06
2190,41035,1.944649929244364e-06
2191,41037,1.944649929244364e-06
2192,41039,0.0001754217624437715
2193,41041,1.744081234401705e-05
2194,41043,1.944649929244364e-06
2195,41045,1.944649929244364e-06
2196,41047,5.1210608968466324e-05
2197,41049,1.944649929244364e-06
2198,41051,0.006199701059174185
2199,41053,2.8519230724512903e-06
2200,41055,1.944649929244364e-06
2201,41057,2.8519230724512903e-06
2202,41059,1.944649929244364e-06
2203,41061,1.944649929244364e-06
2204,41063,1.944649929244364e-06
2205,41065,1.944649929244364e-06
2206,41067,0.003683144050660685
2207,41069,1.944649929244364e-06
2208,41071,2.8519230724512903e-06
2209,42001,1.944649929244364e-06
2210,42003,0.006543252943362244
2211,42005,1.944649929244364e-06
2212,42007,6.3881430151452235e-06
2213,42009,1.944649929244364e-06
2214,42011,0.00016793220327029714
2215,42013,1.944649929244364e-06
2216,42015,1.944649929244364e-06
2217,42017,0.003434933961386776
2218,42019,2.5387975921507834e-05
2219,42021,6.427167303677258e-06
2220,42023,1.944649929244364e-06
2221,42025,1.944649929244364e-06
2222,42027,8.15698319215905e-05
2223,42029,0.0031915471483511264
2224,42031,1.944649929244364e-06
2225,42033,1.944649929244364e-06
2226,42035,1.944649929244364e-06
2227,42037,1.944649929244364e-06
2228,42039,1.944649929244364e-06
2229,42041,0.00012182822867790625
2230,42043,0.0001888566036857284
2231,42045,0.007188105884021509
2232,42047,1.944649929244364e-06
2233,42049,4.682353161401817e-05
2234,42051,1.944649929244364e-06
2235,42053,1.4222003548289794e-05
2236,42055,6.3881430151452235e-06
2237,42057,1.944649929244364e-06
2238,42059,1.944649929244364e-06
2239,42061,1.944649929244364e-06
2240,42063,1.944649929244364e-06
2241,42065,1.944649929244364e-06
2242,42067,1.944649929244364e-06
2243,42069,2.5387975921507834e-05
2244,42071,0.00043958313467442055
2245,42073,1.944649929244364e-06
2246,42075,1.944649929244364e-06
2247,42077,0.00011689910682200711
2248,42079,6.423465501084857e-05
2249,42081,1.944649929244364e-06
2250,42083,1.944649929244364e-06
2251,42085,1.944649929244364e-06
2252,42087,1.944649929244364e-06
2253,42089,6.3881430151452235e-06
2254,42091,0.004671699794370265
2255,42093,1.944649929244364e-06
2256,42095,0.0001169385693239798
2257,42097,1.944649929244364e-06
2258,42099,1.944649929244364e-06
2259,42101,0.01706313814592357
2260,42103,1.944649929244364e-06
2261,42105,1.944649929244364e-06
2262,42107,1.944649929244364e-06
2263,42109,1.944649929244364e-06
2264,42111,1.944649929244364e-06
2265,42113,1.944649929244364e-06
2266,42115,1.944649929244364e-06
2267,42117,1.944649929244364e-06
2268,42119,1.944649929244364e-06
2269,42121,1.944649929244364e-06
2270,42123,1.944649929244364e-06
2271,42125,2.5387975921507834e-05
2272,42127,1.944649929244364e-06
2273,42129,0.00011264993731612363
2274,42131,1.944649929244364e-06
2275,42133,0.00014392673702768991
2276,44001,3.4151935115826344e-06
2277,44003,2.5439564853208266e-05
2278,44005,2.72099350459054e-05
2279,44007,0.0038292400513018706
2280,44009,4.6769906034249815e-05
2281,45001,1.944649929244364e-06
2282,45003,2.1661545735173565e-05
2283,45005,1.944649929244364e-06
2284,45007,6.3881430151452235e-06
2285,45009,1.944649929244364e-06
2286,45011,1.944649929244364e-06
2287,45013,8.325552341429947e-05
2288,45015,2.3608225504602643e-05
2289,45017,1.944649929244364e-06
2290,45019,0.0008995286375254575
2291,45021,1.944649929244364e-06
2292,45023,1.944649929244364e-06
2293,45025,1.944649929244364e-06
2294,45027,1.944649929244364e-06
2295,45029,1.944649929244364e-06
2296,45031,1.944649929244364e-06
2297,45033,2.725224650181799e-06
2298,45035,6.3881430151452235e-06
2299,45037,1.944649929244364e-06
2300,45039,2.725224650181799e-06
2301,45041,2.725224650181799e-06
2302,45043,1.944649929244364e-06
2303,45045,0.0005835569686799865
2304,45047,2.725224650181799e-06
2305,45049,1.944649929244364e-06
2306,45051,4.689124179301391e-05
2307,45053,1.944649929244364e-06
2308,45055,1.944649929244364e-06
2309,45057,1.944649929244364e-06
2310,45059,1.944649929244364e-06
2311,45061,1.944649929244364e-06
2312,45063,8.602684848626419e-05
2313,45065,1.944649929244364e-06
2314,45067,2.725224650181799e-06
2315,45069,1.944649929244364e-06
2316,45071,1.944649929244364e-06
2317,45073,1.944649929244364e-06
2318,45075,2.725224650181799e-06
2319,45077,1.944649929244364e-06
2320,45079,0.0007315794177426303
2321,45081,1.944649929244364e-06
2322,45083,7.831954202742391e-05
2323,45085,1.944649929244364e-06
2324,45087,1.944649929244364e-06
2325,45089,1.944649929244364e-06
2326,45091,6.20110170856009e-05
2327,46003,2.0225970695123374e-06
2328,46005,1.944649929244364e-06
2329,46007,2.725224650181799e-06
2330,46009,1.4222003548289794e-05
2331,46011,1.916654818648001e-05
2332,46013,2.894958748246273e-06
2333,46015,1.944649929244364e-06
2334,46017,1.944649929244364e-06
2335,46019,1.944649929244364e-06
2336,46021,1.944649929244364e-06
2337,46023,1.944649929244364e-06
2338,46025,1.944649929244364e-06
2339,46027,1.944649929244364e-06
2340,46029,6.034084174413439e-06
2341,46031,1.944649929244364e-06
2342,46033,1.944649929244364e-06
2343,46035,1.944649929244364e-06
2344,46037,1.944649929244364e-06
2345,46039,2.0227323162291292e-06
2346,46041,1.944649929244364e-06
2347,46043,1.944649929244364e-06
2348,46045,1.944649929244364e-06
2349,46047,1.944649929244364e-06
2350,46049,1.944649929244364e-06
2351,46051,2.726209002332695e-06
2352,46053,1.944649929244364e-06
2353,46055,1.944649929244364e-06
2354,46057,1.944649929244364e-06
2355,46059,1.944649929244364e-06
2356,46061,1.944649929244364e-06
2357,46063,1.944649929244364e-06
2358,46065,2.894958748246273e-06
2359,46067,1.944649929244364e-06
2360,46069,1.944649929244364e-06
2361,46071,1.944649929244364e-06
2362,46073,2.7478396707093565e-06
2363,46075,2.0606114240007996e-05
2364,46077,1.944649929244364e-06
2365,46079,1.944649929244364e-06
2366,46081,1.944649929244364e-06
2367,46083,6.137540222207326e-06
2368,46085,1.944649929244364e-06
2369,46087,1.944649929244364e-06
2370,46089,1.944649929244364e-06
2371,46091,1.944649929244364e-06
2372,46093,5.270160502821023e-06
2373,46095,1.944649929244364e-06
2374,46097,1.944649929244364e-06
2375,46099,0.0003440742802733657
2376,46101,1.944649929244364e-06
2377,46103,1.944649929244364e-06
2378,46105,1.944649929244364e-06
2379,46107,1.944649929244364e-06
2380,46109,1.944649929244364e-06
2381,46111,3.3515283875270664e-06
2382,46115,1.944649929244364e-06
2383,46117,5.7805646215759634e-05
2384,46119,1.9672649497719215e-06
2385,46121,1.944649929244364e-06
2386,46123,1.944649929244364e-06
2387,46125,1.944649929244364e-06
2388,46127,2.0225970695123374e-06
2389,46129,1.944649929244364e-06
2390,46135,1.944649929244364e-06
2391,46137,1.944649929244364e-06
2392,47001,1.944649929244364e-06
2393,47003,1.944649929244364e-06
2394,47005,1.944649929244364e-06
2395,47007,1.944649929244364e-06
2396,47009,1.944649929244364e-06
2397,47011,1.944649929244364e-06
2398,47013,1.944649929244364e-06
2399,47015,1.944649929244364e-06
2400,47017,1.944649929244364e-06
2401,47019,1.944649929244364e-06
2402,47021,1.944649929244364e-06
2403,47023,1.944649929244364e-06
2404,47025,1.944649929244364e-06
2405,47027,1.944649929244364e-06
2406,47029,1.944649929244364e-06
2407,47031,1.944649929244364e-06
2408,47033,1.944649929244364e-06
2409,47035,1.944649929244364e-06
2410,47037,0.006735747008956801
2411,47039,1.944649929244364e-06
2412,47041,1.944649929244364e-06
2413,47043,1.944649929244364e-06
2414,47045,1.944649929244364e-06
2415,47047,1.944649929244364e-06
2416,47049,1.944649929244364e-06
2417,47051,1.944649929244364e-06
2418,47053,1.944649929244364e-06
2419,47055,1.944649929244364e-06
2420,47057,1.944649929244364e-06
2421,47059,1.944649929244364e-06
2422,47061,1.944649929244364e-06
2423,47063,1.944649929244364e-06
2424,47065,0.00010452537369146122
2425,47067,1.944649929244364e-06
2426,47069,1.4222003548289794e-05
2427,47071,1.944649929244364e-06
2428,47073,1.944649929244364e-06
2429,47075,2.725224650181799e-06
2430,47077,1.944649929244364e-06
2431,47079,1.944649929244364e-06
2432,47081,1.944649929244364e-06
2433,47083,1.944649929244364e-06
2434,47085,1.944649929244364e-06
2435,47087,1.944649929244364e-06
2436,47089,1.944649929244364e-06
2437,47091,1.944649929244364e-06
2438,47093,0.001338978950138541
2439,47095,1.4222003548289794e-05
2440,47097,1.944649929244364e-06
2441,47099,1.944649929244364e-06
2442,47101,1.944649929244364e-06
2443,47103,1.944649929244364e-06
2444,47105,1.944649929244364e-06
2445,47107,1.944649929244364e-06
2446,47109,1.944649929244364e-06
2447,47111,1.944649929244364e-06
2448,47113,1.944649929244364e-06
2449,47115,1.944649929244364e-06
2450,47117,1.944649929244364e-06
2451,47119,1.944649929244364e-06
2452,47121,1.944649929244364e-06
2453,47123,1.944649929244364e-06
2454,47125,7.902106339084655e-06
2455,47127,1.944649929244364e-06
2456,47129,1.944649929244364e-06
2457,47131,1.944649929244364e-06
2458,47133,1.944649929244364e-06
2459,47135,1.944649929244364e-06
2460,47137,1.944649929244364e-06
2461,47139,1.944649929244364e-06
2462,47141,1.944649929244364e-06
2463,47143,1.944649929244364e-06
2464,47145,1.944649929244364e-06
2465,47147,1.944649929244364e-06
2466,47149,4.9512645514852023e-05
2467,47151,1.944649929244364e-06
2468,47153,1.944649929244364e-06
2469,47155,1.944649929244364e-06
2470,47157,0.006596713687374616
2471,47159,1.944649929244364e-06
2472,47161,1.944649929244364e-06
2473,47163,6.3881430151452235e-06
2474,47165,6.3881430151452235e-06
2475,47167,1.944649929244364e-06
2476,47169,1.944649929244364e-06
2477,47171,1.944649929244364e-06
2478,47173,1.944649929244364e-06
2479,47175,1.944649929244364e-06
2480,47177,1.944649929244364e-06
2481,47179,2.441164212794812e-05
2482,47181,1.944649929244364e-06
2483,47183,1.944649929244364e-06
2484,47185,1.944649929244364e-06
2485,47187,0.00016904641062967914
2486,47189,6.3881430151452235e-06
2487,48001,1.4222003548289794e-05
2488,48003,2.411516978587215e-06
2489,48005,1.944649929244364e-06
2490,48007,1.944649929244364e-06
2491,48009,2.4599450349315377e-06
2492,48011,1.944649929244364e-06
2493,48013,2.411516978587215e-06
2494,48015,0.001442708308566358
2495,48017,2.411516978587215e-06
2496,48019,1.944649929244364e-06
2497,48021,4.44083578107471e-06
2498,48023,2.411516978587215e-06
2499,48025,1.4222003548289794e-05
2500,48027,0.0007853365771206872
2501,48029,0.005394029022113521
2502,48031,1.944649929244364e-06
2503,48033,2.4341319991147724e-06
2504,48035,1.944649929244364e-06
2505,48037,1.944649929244364e-06
2506,48039,0.00012361284581499242
2507,48041,9.621262722798947e-05
2508,48043,2.4599450349315377e-06
2509,48045,2.411516978587215e-06
2510,48047,2.8470072685316103e-06
2511,48049,2.411516978587215e-06
2512,48051,3.538116224632957e-06
2513,48053,2.411516978587215e-06
2514,48055,4.004983273975808e-06
2515,48057,1.944649929244364e-06
2516,48059,1.944649929244364e-06
2517,48061,8.750383209903034e-05
2518,48063,1.944649929244364e-06
2519,48065,1.944649929244364e-06
2520,48067,1.944649929244364e-06
2521,48069,1.944649929244364e-06
2522,48071,5.2927247722896886e-05
2523,48073,1.944649929244364e-06
2524,48075,1.4688870597632645e-05
2525,48077,1.944649929244364e-06
2526,48079,2.411516978587215e-06
